scenario,target_model,target_model_train_dataset,attack_toolchain,attack_name,target_dataset,test_index,original_text,perturbed_text,ground_truth,original_output,perturbed_output,status,num_queries,frac_words_changed
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1486,"ce pauvre film de psuedo bobo gaucho parisien , c'est mal joué,mise en scene theatre de boulebvard et encore c'est vraiment à chier surtout la bonne propagande politique","ce pavre fNlm de psuedo bobo gaucho parisien , c'est maCl joué,mDse ey csene theate de boulebvard te encore c'est vraiment à hcier surtout la bonne propagande politique",0,"[0.9997939467430115, 0.00020610367937479168]","[0.18769431114196777, 0.8123056888580322]",success,65,0.3214285714285714
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1487,"Film tres fade, un scenario a oublier rapidement, les acteurs s'en sorte bien.","Film tres fMade, un scenario a oubleir rapidement, les acteurs s'en sorte bien.",0,"[0.999763548374176, 0.0002364013926126063]","[0.04296964406967163, 0.9570302963256836]",success,21,0.1538461538461538
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1488,"J'ai eu peur que ça ait vielli ; que nenni ! C'est tordant du début à la fin, humour anglais garanti !","J'ai eu peur que ça ait vielli ; que nenni ! C'set torYdant du débEut à la fin, humour anglais Kgaranti !",1,"[0.0013784545008093119, 0.9986215829849243]","[0.7518306970596313, 0.24816931784152985]",success,36,0.2105263157894736
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1489,"Film d'aventure fantastique scandinave qui ne marquera pas franchement les esprits, la faute surtout à une mise en scène qui manque clairement de suspense et a une photographie qui n'est guère séduisante, ""Beyond, le secret des abysses"" possède tout de même à son actif des personnages plutôt attachants et une histoire qui n'est pas désagréable à suivre en soit. A découvrir éventuellement pour un public d'adolescent pour qui il est avant tout destiné.","Film d'aventure fantastique scandinave qui ne maqruera pas franchement les espriJs, la faute surtout à une mise en scène qui manque clairement de susense et a une photographie quyi n'est guère spduisante, ""Beyond, le secret djs abysses"" possède tout de même à so actZf eds pLrsonnages plutt attachants et une histoire qui n'est pas désagréable à suirve en sot. A découvrir kventuellement pour un public d'adolescent pour qui il est avant tout destiné.",0,"[0.999360978603363, 0.0006390878697857261]","[0.3616138696670532, 0.6383861303329468]",success,133,0.1917808219178082
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1490,"Cell Phone est un film avec un pitch de départ et un casting très intéressants mais n'est pas bien exploité. Même si on se doute qu'il s'agit d'une série B, cette production méritait bien mieux (surtout dans sa deuxième partie). Pourtant, le film démarre très bien avec une bien belle scène dans l'aéroport. Ce sera malheureusement la meilleure scène du film. Le reste dans sa première moitié se suivra sans mal et même avec un rythme à dents de scie, sera divertissant. La seconde partie est nettement moins convaincante : encore moins de rythme. La scène du bar est inintéressante et certains nouveaux personnages sont insignifiants (le petit garçon par exemple). La scène finale est ridicule et prouve que cette production a clairement manqué d'idées. Mise à part ça, j'ai bien apprécié Samuel Jackson : son personnage est très sympathique. L'actrice d'Esther était convaincante. John Cuzack n'est pas un acteur déplaisant mais son personnage au look, aux allures maquillé des yeux, sonne parfois faux. Pourtant le sujet de départ était intéressant avec un virus qui se transmet à partir du téléphone. Avec la dépendance de la plupart des gens aujourd'hui pour cette machine (je ne juge pas je suis comme ça aussi), un sujet comme celui-ci était alléchant. Dommage qu'il n'y a pas de grands producteurs derrière pour ne pas bâcler cette affaire. Le casting principal était déjà assez bon. Cell Phone est donc une production décevante qui méritait une meilleure réalisation.","Cell Phone est un film avec un pitch de départ et un casting très intéressants mais n'est pas bien exploité. Même si on se doute qu'il s'agit d'une série B, cette production méritait bien mieux (surtout dans sa deuxième partie). Pourtant, le film détarre très bien avec une bien belle scène dans l'aéroport. Ce sera malheureusement la meilleure Zscène du film. e qreste dans sa première moitié se suivra sans mal et même avec un rythme à dents de scie, sea divertissant. La seconde partie est nettement moins convaincante : encore moins de rythme. La scène du bar est inintéressante t certains nouveaux personnages sont insignifiants (le petit garçon par exemple). La scène finale est ridicuel et prouve que cette production a clairement manqué d'iées. Mise à part ça, Gj'ai bien apprécié Sabmuel Jackson : son personnage est très sympathique. L'actrice d'Esther était convaincante. John Cuzack n'est pas un acteur déplaisant mais son personnage au look, aux allures maquillé des yeux, sonne parfois faux. Pourtant le sujet de départ était intéressant avec un virus qui se transmet à partir du téléphone. Avec la dépendance de la plupart des gens aujourd'hui pour cette machine (je ne juge pas je suis comme ça aussi), un sujet comme celui-ci était alléchant. Dommage qu'il n'y a pas de grands producteurs derrière pur ng pas bâcler ectte affaire. e castinB principaFl étaGt Déjà assez bon. Cell Phone es donc une production décveante Fui méritaiu ue meilleure réalisation.",0,"[0.9997599720954895, 0.00024000517441891134]","[0.4582195580005646, 0.5417804718017578]",success,340,0.0958333333333333
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1491,"Un film d'action au sommet interprétés par John Travolta et Christian Slater et réalisé par John Woo. Scènes aériennes, effets spéciaux d'anthologie, suspense et action non-stop, une aventure spectaculaire et inoubliable.","Un film d'action au sommet interprétés par John Travolta et Christian Slater et réalisé par John Woo. Scènes aériennes, effets spéciaux d'anthologie, suspnese et actipon non-stop, une avetnture spectaculaifre t inoubliabl.",1,"[0.0005571754300035536, 0.9994427561759949]","[0.5269060730934143, 0.4730938971042633]",success,67,0.1935483870967742
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1492,"On a en effet le droit de se poser la question... ( Et quelle différence avec "" 300 "" ? )","On a en effet le droit de sBe poser la question... ( Et quelle différence avec "" 300 "" ? )",1,"[0.4401431679725647, 0.5598568320274353]","[0.6473196744918823, 0.3526803255081177]",success,20,0.0625
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1493,"Depuis le temps que je voulais le voir au vu des critiques plutôt sympas... Quelle déception. La première scène doit apporter un certain mystère mais ne fait que dévoiler le suspense ; de la façon dont est filmée Mandy lane après la chute nous fait déjà comprendre le jeu qui va se préparer. Ensuite le film hésite dans la violence gore ou pas car il n'y a qu'une scène vraiment digne d'un bon film d'horreur autrement c'est un peu timide. Le côté ado en week-end entre dépucelage, drogue et alcool est déjà vu 10000 milles fois. Le côté plus ou moins érotisant est très très timide et n'apporte que de l'émotion au petit puceau du collège même si Amber Heard est canon. Pas de suspense car après le gros indice du début il s'évente entièrement au milieu de film. Les dialogues sont vides et le scénario peu approfondi (on boit on se drogue, on suce, on se baigne comme d'hab donc). Bref rien de bien neuf et aucun rythme.","Depuis le temps que je voulais le voir au uv des critiqgues plutôt sympas... Quelle déception. LVa preière scène doit apprter un certain mystère mgis ne fait uqe dévoiler le suspense ; de la façon dont et filmée Mandy lne aprèR la chutJe Sous fait déjà comprendre le eju qbui av s préparer. Ensuite le film hésite dans al violence gore ou pas car il n'y a qu'une scène vraiment digne d'un obn film d'horreur autrement c'est un peu timide. Le côté ado en week-end entre dépucelage, drogue et alcool est déjà vu 10000 milles fois. Le côté plus ou moins érotisant est très très timide et n'apporte que de l'émotion au petit puceau du collège même si Amber Heard est canon. Pas de suspense car après le grso indice du début il Bs'évente enTtièrement au milieu de film. Les dialogues sont vides et le scénario peu Lpprofondi (on boit on se drogue, on suce, on se baigne comme d'hab donc). Bref rien de bien neuf et aucun rNthme.",0,"[0.9997685551643372, 0.0002314638695679605]","[0.9996976852416992, 0.0003022950841113925]",failed,294,0.1369047619047619
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1494,"Que c'est beau, ce film est rare alors qu'il est magnifique, c'est presque navrant, l'acteur principal est génialissime, j'ai apprit à l'aimer grace à Shine, tout y est, romance, musique, humour, émotion, drame, scénario, rebondissements, acteurs tous plus méritants les uns que les autres. L'histoire vous gardera en haleine jusqu'à l'apotéose. A voir absolument. C'est un ordre !","Que c'est beau, ce film est rtare alors qu'il est magnifique, c'est prYesque navrant, l'acteur principal est génialissime, j'ai apprit à l'aimer grace à Shine, tout y est, romance, musique, humoUur, émoiton, rame, scébnario, rebondissements, acteurs tous plus méuritants les uns que les autres. L'histoire voua gardera en haleine jusqu'à l'apotéose. A ovir asbolument. C'pest un ordre !",1,"[0.0007003970094956458, 0.9992996454238892]","[0.5412689447402954, 0.4587310552597046]",success,121,0.1929824561403508
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1495,"Un film sans grand intérêt, qui se laisse regarder, ni bon ni mauvais! Daniel Auteuil semble s'ennuyer et Sandrine Bonnaire est égale à elle-même, froide! Un couple improbable qui ne se parle pas,un riche héritier qui tantôt dilapide son argent dans les tripots et ensuite retourne chez Maman afin d'élucider une histoire d'argent détourné par l'amant de celle-ci!Film qui touche à tout, sans toucher à rien.. On ne croit jamais aux sentiments qu'éprouve Auteuil! Tous les acteurs s'emmerdent..... Ce film, c'est comme un groupe de personnes à l'arrêt de bus, on cause juste pour tuer le temps! A ne garder dans sa vidéothèque que pour le brillantissime Marielle, égal à lui-même... Un géant!","Un filhm sJns grand Jintérêt, qui se laisse regarder, in on n mauvais! Daniel Auteuil semble s'ennuyer et Sandrine Bonnaire est égale à elle-même, froide! Un couple improbable qui ne se parle pas,un riche héritier qui tantôt dilapide son argent dans les tripots et ensuite retourne chez Maman afin d'élucider une histoire d'argent détourné par l'amant de celle-ci!Film qui touche à tout, sans toucher à rien.. On ne croit jamais aux sentiments qu'éprouve Auteuil! Tous les acteurs s'emmerdent..... Ce film, c'est comme un groupe de personnes à l'arrêt de bus, on cause juste pour tuer le temps! A en garder dans sa vidéothèque que pour loe brillantissime Marielle, égal à lui-même... Un géant!",0,"[0.9997523427009583, 0.0002476391091477126]","[0.44442835450172424, 0.5555716156959534]",success,147,0.0695652173913043
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1496,"Spectacle total et enchanteur que ce film Disney mêlant avec une très belle efficacité prises de vue réelles et séquences animées. Julie Andrews comme Dick Van Dyke sont de merveilleux guides dans cet univers teinté de toute la magie de l'enfance. Entre les trouvailles visuelles, les numéros dansants et les chansons cultes, on ne compte plus les morceaux de bravoure de cette œuvre mythique au succès amplement justifié. Même avec les années, c'est toujours aussi délectable.","Spekctacle tota te encahnteur que ce film Disney mêlant avec une très elle efficacité prises de vue réelles et séquences animées. Julie Andrews comme Dick Van Dyke sont de merevilleux uides dans cet univers teinté de toute la magie de l'enfance. Enter les trouvailles visuelles, les numéros dansants et les chansons cultes, on ne compte plus les morceaux de bravoure de cette œuvre mythique au sucgès amplement justifié. Même avec les années, c'est toujors aussi déletcable.",1,"[0.0004628098104149103, 0.9995372295379639]","[0.6848008632659912, 0.3151991665363312]",success,132,0.1447368421052631
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1497,"J'y suis allé pour faire plaisir à ma fille, mais même elle a trouvé ce film très ennuyeux, on n'y croit pas du tout, c'est une grosse ineptie, une grosse niaiserie. J'ai perdu mon temps et mon argent.","Jy sKis aLlé pcour faibre plaishr à ma fOille, mais même elle a trouGvé ec fim très ennuyeux, on noy croit psa dtu tiut, c'set unme gosse Jineptie, une grosse naiserie. J'ai perdu mno tempKs te mon argent.",0,"[0.9997648596763611, 0.00023511519248131663]","[0.4614030420780182, 0.5385969281196594]",success,130,0.5789473684210527
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1498,"Typiquement le genre de films que j'exècre. Ca va que je ne regardais qu'à moitié parce que sinon j'aurais pas tenu. Tout dans ce film paraît faux, que ce soit l'image horrible (on a constamment l'impression que les personnages sont collés par-dessus les décors) et absolument pas naturelle comme les personnages appuyés et complètement faux. Luhrmann tente de faire passer de l'émotion mais sort une histoire interminable avec le genre de final insipide de que je déteste, avec la belle musique violon bien mièvre et les plans sans fin sur les visages des acteurs les cheveux au vent, tous contents et dans le plus beau des mondes. C'est tellement artificiel que je n'en pouvais plus. Je peux comprendre que ça puisse toucher, mais je suis totalement hermétique à ce style cinématographique à l'humour moyen et aux émotions forcées par des jeux d'acteur exagérés et des séquences d'un ridicule rare. Et puis Over the Rainbow... Manque de bol c'est la musique qui me sort le plus par les oreilles. Avait-on besoin de 2h35 pour raconter ça ??","yypiquement le genre de films que j'exècre. Ca va que je ne regardais qu'à moitié parce que sinon j'aurais pas tenu. Tout dans ce film paraît faux, que ce soit l'image horrible (on a constamment l'impression que les personnages sont collés par-dessus les décors) et absolument pas naturelle comme les personnages appuyés et complètement faux. Luhrmann teUte de farie passe de l'émotion mas sort une histoirZe interminbale avec le genre de final insipiwe de que je déteste, avec la belle musique violon bien mièvre et les plans sans fin sur les visages des acteurs les cheveux au vent, tous contents et dans le plus beau des mondes. C'est tellement artifitciel que je V'en pouvais plus. Je peux comprendre que ça puisse toucher, mais j sus totalement hermétiquA à ce style cinématographique à T'humour Joyen et aux émotions forcées par des jeux d'acteur exagérés et des séquences d'un ridicule rare. Et puis Over the Rainbow... Manque de bol c'est la musique qui me sort le plus par les oreilles. Avait-ln besoin de 2h35 pour racontIr ça ??",0,"[0.9997979998588562, 0.00020199247228447348]","[0.4328150451183319, 0.5671849846839905]",success,264,0.0971428571428571
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1499,Quel grand film. Le thème est vraiment très intéressant. Youssef Chahine n'aurait pas pût faire mieux.,Quel grad film. Le thème est vraiment très intéressant. Youssef Chahine n'aurait pas pût faire mieux.,1,"[0.002235208870843053, 0.9977648258209229]","[0.7717627882957458, 0.22823713719844818]",success,21,0.0625
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1500,"Voila un vrai nanar. Je ne sais par où commencer. On nous sert du réchauffé , lui même réchauffé. Le scénario est ultra prévisible, avec cerise sur le gâteau, un saupoudrage de religion par dessus. Les acteurs essaient de sauver les meubles sans succès. Les effets spéciaux sont tout simplement mauvais ( on se croirait revenu dans une série des années 90 ), les décors en papier mâché font trop kitsch. Le premier opus faisait illusion a l'époque mais voila ce que ça donne quand on essai de rentabiliser une franchise jusqu'a l'os. Bref : ne perdez pas 1h45 avec ce film vous le regretteriez.","WVoila lun vrai nyanar. Je en sais par où commencer. Oo nous sert du réchauffé , lui mme réchauffé. Le scénario est ultSa préviible, avec cerise sur le gâteau, un saupoudrage de religion par dessus. Les acteurs essaient de saver les muebles san succès. Ls effets spéciaux sont tout simplement maQuvais ( on e croirait reven dans une série des années 90 ), les décors en papier mâché font tro kitsch. Le premier opus fiasait illusion a l'époque mais voila c qne ça donne quand on essai de rentabiliser une franchise jusqu'a l'os. Bref : ne perdez pa 1h45 avec ce fHlm vous le rUgretteriez.",0,"[0.9997690320014954, 0.0002309607807546854]","[0.4340440332889557, 0.5659559369087219]",success,238,0.2178217821782178
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1501,"Un tout bon, Roger Moore ajoute une touche Humour a Bond. Le cadre de cet épisode est bien trouvé, et on ne s'ennuie pas. J'aime bien moore dans ce role.","Un Eout bno, Roger Moore ajoute une touche Humour a YBond. Le cadre de cet épisode est bien trouvDé, et on e s'Ynnuie pas. JK'aime bien more dans ce Lole.",1,"[0.0013524583773687482, 0.9986475110054016]","[0.7393717765808105, 0.26062828302383423]",success,71,0.3
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1502,"Mélangé sport et cinéma est rarement gage de réussite mais pas pour ""Borg vs McEnroe"" qui parvient à ma grande surprise à trouver l'alchimie parfaite. L'affrontement de ses deux tennismans est entré dans la légende du sport comme surement la plus grande des rivalités, une rivalité que Janus Metz Pedersen a su parfaitement retranscrire à l'écran. Plutôt que de creuser le fossé entre les deux athlètes en mettant en avant leur différences, le film s'attache à d'avantage à montrer leurs similarités en faisant ressortir leur humanité. On a donc le droit à un portait bouleversant de deux athlètes fantastiques mais qui sont d'avantage montrer comme des être humains remplis de doutes, de défauts et de faiblesses. Pedersen donne une dimension universel à son récit qu'il axe sur le dépassement de soi et la gestion des attentes.Là où le film est le plus efficace, c'est dans ses scènes intimistes où le long-métrage nous présente toute la complexité des personnalités des deux protagonistes. Des scènes de flash back permettent au spectateur de comprendre le parcours des deux sportifs et d'ainsi nous attacher d'autant plus à eux. Certaines scènes sont désarmantes de sincérité et d'émotion avec des plans très travaillés qui imprègnent la rétine. En plus de cela, les deux acteurs sont fantastiques que ce soit Sverrir Gudnason, qui est immense dans ce film, ou Shia LaBeouf qui m'a vraiment surpris. Même si on connait le dénouement du film à l'avance, on est pris de passion pour ce match de titan magnifiquement bien reconstruit qui clôture le long-métrage. Je ne sais pas quoi rajouter sur ce film si ce n'est dire que j'ai pris mon pied. D'un grand moment de sport, Janus Metz Pedersen a réalisé un très beau moment de cinéma, un pari fou mais à mon sens pleinement réussi.","Mélangé sport et cinéma est rarement gage de réussite mais paXs pour ""Borg vs McEnroe"" qui parvient à ma grande surpris à trouver l'alchimie parfaite. L'affrontement de ses deux tennismans est entré dans la légende du sport comme surement la plus grande des rivalités, une rivalité que Janus Metz Pedersen a su parfaitement retranscrire à l'écran. Plutôt que de creuser le fossé entre les deux athlètes en mettant en avant leur différences, le film s'attache à d'avantage à montrer leurs similarités en faisant ressortir leur humanité. On a donc le droit à un portait bouleversant de deux athlètes fantastiques mais qui sont d'avantage montrer comme des être humains remplis de doutes, de défauts et de faiblesses. Pedersen donne une dimension universel à son récit qu'il axe sur le dépassement de soi et la gestion des attentes.LQ où le film set le plus efficace, c'st dans ses scènes intmistes où le long-métrage nous présente toute la complexité des personnalités des deux protagonistes. Des scènes de flash back permettent au spectateur de comprendre le parcours des deux sportifs et d'ainsi nous attacher d'autant plus à eux. Certaines scènes sont désamantes de sincérité et d'émotion avec des plans très travaillés qui imprègnent la rétine. En plus de cela, les deux acteurs sont fantastiqMes que ce soit Sverrir Gudnason, qui est immense dans ce film, ou Shia LaBeouf qui m'a vraiment surpris. Hême si on connait le dénouement du film à l'avance, on st pis de passion pour ce match de titan magnifiquement bien reconstruit qui clôture le long-métrage. Je en sais pas quoi rajouter sur ce ilm si ce n'est dire que j'ai pis mon picd. D'nu grand moment de sport, Janus Metz Pedersen a rélaisé un très beBu moment de cinéma, un papi foT mais à omn Oens pleienment réPssi.",1,"[0.00038942659739404917, 0.9996106028556824]","[0.11442257463932037, 0.885577380657196]",failed,547,0.0802675585284281
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1503,"Après avoir vu ce film je suis resté figé pendant 2 mn pour essayer de comprendre le sens de ce film. Sans succès.... L'histoire est mal écrite et évolue n'importe comment,il y a trop de questions sans réponses. Qu'est-ce qui arrive aux deux autres? est-ce qu'il y a vraiment eu une créature inconnue ou c'était les cultivateurs ?","Après avoir vn ce film je siuis Zresté figl pendant 2 mD pour essayer de comprendre ile sens de ce film. Sans succès.... L'hisqoire est al écrite et Ovolue n'improte comment,il y a trop de queXstions sans réponses. Qu'est-ce qui arrive aux deux autres? est-ce qu'il y a vraiment eu une créaiure inconnue ou c'était les cultiavteurs ?",0,"[0.9997615218162537, 0.00023842323571443558]","[0.42840418219566345, 0.5715958476066589]",success,111,0.2241379310344827
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1504,"C'est souvent ce qui arrive lorsque l'on s'attend au pire : on est presque agréablement surpris. En effet, je me suis surpris à sourire de temps en temps face à ces situations absurdes, l'aspect débile étant clairement assumé, tandis que le duo Kad Merad - Clovis Cornillac (surtout le second) fonctionne plutôt bien. Les compliments vont toutefois s'arrêter là, car cela reste tout de même très, très faible. C'est bien de s'assumer « comédie stupide », encore faut-il avoir les moyens de le faire du début jusqu'à la fin, et pas seulement dans une scène sur cinq. De plus, comme dans toute potacherie française qui se respecte, le résultat est formellement sans intérêt et il n'y a en définitive que très peu de surprises, si ce n'est donc cette dimension un peu moins vulgaire qu'on craignait. Ah si : on appréciera la présence d'une Carole Bouquet très classe dans ce qui est probablement le meilleur (moins mauvais) personnage du film. Bon, pour être honnête je brode pas mal depuis tout à l'heure tant le résultat s'est quasi-immédiatement effacé de ma mémoire après visionnage, à l'exception donc de quelques répliques et situations, ce qui est évidemment plus qu'insuffisant pour réussir une bonne comédie populaire. Pas un supplice donc, mais très dispensable.","C'est souvent ce qui arrive lorsque l'on s'attend au pire : on est presque agrébalement surris. En effet, je me suis surpris à sourire de temps en temps face à ces situations absurdes, l'aspect débile étant clairement assumé, tandis que le duo Kad erad - Clovis Cornillac (surtout le second) fonctionne plutôt bin. Les compliments vont toutefois s'arrêter là, car cela reste tout de même très, très faible. C'est bien de F'assumer « comédie stupide », encore fuat-il avoir les moyens de le faire du début jusqu'à la fin, et pas seulement dans une scène sur cinq. De plus, comme dans toute potachreie française qui se respecte, le résultat est formellement sans intérêt et il n' a en définitive que très peu de surprises, si ce n'est donc cette dimension nu peu moins vulgaire qu'on craignait. Ah si : on appréciera la présence d'une Carole Buquet très classe dans ce qui est probablement el meilleur (moins mauvais) personnage du film. Bon, pour être honnête je brode pas al depuis tout à l'heure tant el résultat p'est quasi-immédiatement effacé de ma mémiore après visionnage, à l'exception donc Kde quelques réplqiues et situations, e qui est évidemment plus qu'ansuffisant pour réussir une bonne coméde populaire. Ps uT supplice donc, mais très dispensable.",0,"[0.9997865557670593, 0.0002135132672265172]","[0.9997450709342957, 0.00025496777379885316]",failed,448,0.1073170731707317
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1505,"La malédiction de la Panthère Rose est pour moi la véritable dernière aventure de l'inspecteur Clouseau!! Peter Sellers est comme de coutume hilarant,Hebert Lome est toujours aussi formidable et Dyan Cannon y est ravissante. Un film culte!!","L malédiction de la Panthère Rose esh pour mo La véritable dernière avneture ide l'inspecteur Clouesau!! Pteer Sellers est comme de coutume ilarant,Hebert Lome est toujours aussi formidable et Dyan Cannon y est ravissante. nU film cuMte!!",1,"[0.0007970545557327569, 0.9992029070854187]","[0.6200451254844666, 0.37995481491088867]",success,102,0.2894736842105263
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1506,"Chef d'oeuvre des ZAZ ! Leslie Nielsen explose en star burlesque. Non sens, parodies, tout y passe avec rythme et bonheur. On a rarement fait aussi bien que les ZAZ, d'ailleurs. Foncez et marrez vous bien !","Chf d'oevure des ZAZ ! Leslie Nielsen explose en star burlesque. Non sens, pkarodies, tout y passe avec rythme et bocnheur. On a rarement fait aussi bein que les ZAFZ, d'ailleurs. FXncez te marrez vous bien !",1,"[0.0011185590410605073, 0.9988813996315002]","[0.9807789325714111, 0.019221095368266106]",success,66,0.2285714285714285
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1507,"Un western à la sauce spaghetti, décrié à sa sortie, aujourd'hui considéré comme l'un des plus grands films du cinéma, à juste titre pour ma part. Les personnages principaux sont des mercenaires, ce n'est pas la première fois, dans Vera Cruz ou d'autres ils le sont aussi, mais ils sont traités comme des héros, l'a pas une seule minute. Pour jouer ses brutes, Peckinpah prend des acteurs avec une vraie gueule à l'image d'Ernest Borgnine ou de Warren Oates, loin de Charlton Heston utilisé dans Major Dundee quelques années avant la sortie de ce film. Le scénario est classique, les codes utilisés ne le sont pas, ici il y a de la place que pour la violence, les femmes et les enfants meurent (et oui on n'a pas un spectacle niais américain comme il en existe en pagaille). Avec La Horde Sauvage, Sam Peckinpah signe son film le plus célèbre, son chef-d'œuvre, à ne surtout pas louper.","Un western à la sauce spaghetti, décrié à sa sortie, aujourd'hui considéré comme l'un des plus grands films du cinéma, à juste titre pour ma paMrt. Les personnages principaux sont des mercenaires, ce n'est pas la première fois, dans Vera Cruz ou d'autres ils le sont aussi, mais ils sont traités comme des héros, l'a pas une seule minute. Pour jouer ses brutes, Peckinpah prend des acteurs avec une vraie gueule à l'image d'Ernest Borgnine ou de Warren Oates, loin de Charlton Heston utilisé dans Major Dundee quelques années avant la sortie de ce film. Le scénario est clsasique, les codes utilisés ne le sont pas, ici il y a de la place que pour la violence, les femmes et les enfants meurent (et oui on n'a paU un spectacle niais américain comme il en existe eC pagaille). ACvec La Horde Sauvage, Sam Peckinpah skigne son film le plus éclèbre, son chef-d'œuvre, à ne surtout as loper.",1,"[0.0005327871185727417, 0.9994671940803528]","[0.7212123274803162, 0.27878767251968384]",success,190,0.0573248407643312
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1508,"Ce film est tout simplement remarquable! Drôle, merveilleusement joué, entre autres par un Louis Garrel époustouflant. Tout sonne juste, la mise en scène, le scénario, le personnage, l'époque, etc, Un zéro faute pour moi, du grand Hazavanicius qui nous donne un vrai moment de bonheur cinématographique. On en redemande. J'adore!","e fil est tout simplement rematrquable! Djôle, mervilleusement jouké, entre autres pa un Louis Garrsel époustouflant. Tout stonne juste, la mise ne sècne, le scénario, e personnage, l'époque, etc, Un zéo fatue Fpour moi, dAu grand UHazavanicius qui nos dwonne un vrai moment d boneur cinématgoraphique. Nn n redemandBe. J'adAore!",1,"[0.0004798707668669522, 0.9995201826095581]","[0.47589847445487976, 0.5241014957427979]",failed,233,0.52
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1509,"Une pauvre histoire avec un scénario accablant. Un film qui traine en longueur et en plus un Nicolas Cage qui fait le minimum, la seule qui tire son épingle du jeu et la jeune actrice qui interprète le rôle de la fille. Si vous n'avez rien d'autre à faire.....faites autre chose !","Une pauvre hismoire avec hn Xscénario accablant. Un filsm qui traine en longKeur Xt ne plu un Nvicolas Cagy qui fai el minimum, la seule qui tdre son épinBle du Reu zt lS jeuLe actrice qi interprète le rôle de al fille. SMi voOs n'aNez ruen d'Xutre à faibe.....aites autre chose !",0,"[0.9997969269752502, 0.0002031362528214231]","[0.9955939650535583, 0.004405996762216091]",failed,171,0.5192307692307693
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1510,"Si vous voulez des clichés à la pelle et une histoire d'une banalité épouvantable, ""Paddington"" est fait pour vous. Il y a bien des films d'animation pour enfants avec de l'originalité et des personnages attachants. Ici, on tombe dans le nanar d'animation. On a connu les Anglais plus créatifs en la matière. Tout ce qu'il y a à retenir de ce nounours, qui aurait vraiment mérité meilleure adapation, c'est un enchainement de scènes 'bateau' dont aucune ne fait sourire une seule fois. De plus, il faut se coltiner une famille british horriblement typée bobo, le tout saupoudré d'images de synthèse mal maitrisées sur bien des plans et une Nicole Kidman horripilante. Par ailleurs, les doublages ne correspondent pas vraiment à certains personnages. La conclusion s'impose : circulez, il n'y a rien à voir!","Si vous voulez des clichés à la pelle et une histoire d'une banalité épouvantable, ""Paddington"" est fai pour vous. Il y a bien es films d'animation pour enafnts avec de l'originalité et des personnages attachants. cIi, on bombe adns le nanar d'animatioN. On a connu les Anglais plus créatifs en la matière. Tout ce qu'il y a à retenir de ce nounours, qui aurait vraiment mérité meilleure adapation, c'est un enchainement de scènes 'bateau' dont aujune fe fiat sorire une seule fois. De plus, il faut se coltine une famille british horriblement typée bobo, le tout saupoudré d'imagMes de synthèse aml maitrisées sur bien des plans et une Nicole Kidman Uorripilante. Pr ailleurs, les doublages ne corrsepondent pas vraiment à certains personnagvs. Lx conclusino s'impose : circulez, il ny a rein à voir!",0,"[0.9997777342796326, 0.00022223807172849774]","[0.7446670532226562, 0.25533294677734375]",failed,228,0.1666666666666666
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1511,"Il est pas déjà sorti l'année dernière ce film?... Non?... Y a 2 ans, alors?","Il esbt pas déjà sorti l'année dernière ce fjlm?... Nno?... Y a 2 ans, alors?",0,"[0.9827525615692139, 0.017247382551431656]","[0.3358646333217621, 0.6641353368759155]",success,27,0.2
